,team_name,league,country,player_name,player_url,player_pos,player_age,nationality,in_squad,appearances,goals,minutes_played
7779,Independiente Rivadavia,Primera Nacional,Argentina,Mauro Maidana,https://www.transfermarkt.com/mauro-maidana/profil/spieler/125096,Left-Back,33,Argentina,0,0,0,0
7780,Independiente Rivadavia,Primera Nacional,Argentina,Cristian Varela,https://www.transfermarkt.com/cristian-varela/profil/spieler/182296,Centre-Back,33,Argentina,0,0,0,0
7781,Independiente Rivadavia,Primera Nacional,Argentina,Álvaro Dionisio,https://www.transfermarkt.com/alvaro-dionisio/profil/spieler/776193,Right-Back,25,Argentina,0,0,0,0
7782,Independiente Rivadavia,Primera Nacional,Argentina,Fernando Arce,https://www.transfermarkt.com/fernando-arce/profil/spieler/1159266,Centre-Back,26,Paraguay,0,0,0,0
7783,Independiente Rivadavia,Primera Nacional,Argentina,Franco Romero,https://www.transfermarkt.com/franco-romero/profil/spieler/833115,Defensive Midfield,23,Argentina,0,0,0,0
7784,Independiente Rivadavia,Primera Nacional,Argentina,Ezequiel Ham,https://www.transfermarkt.com/ezequiel-ham/profil/spieler/321612,Defensive Midfield,29,Syria,0,0,0,0
7785,Independiente Rivadavia,Primera Nacional,Argentina,Maximiliano González,https://www.transfermarkt.com/maximiliano-gonzalez/profil/spieler/343361,Central Midfield,29,Argentina,0,0,0,0
7786,Independiente Rivadavia,Primera Nacional,Argentina,Jonás Aguirre,https://www.transfermarkt.com/jonas-aguirre/profil/spieler/149436,Left Midfield,31,Argentina,0,0,0,0
7787,Independiente Rivadavia,Primera Nacional,Argentina,Braian Sánchez,https://www.transfermarkt.com/braian-sanchez/profil/spieler/540163,Attacking Midfield,30,Argentina,0,0,0,0
7788,Independiente Rivadavia,Primera Nacional,Argentina,Mateo Ortale,https://www.transfermarkt.com/mateo-ortale/profil/spieler/1132737,Central Midfield,21,Argentina,0,0,0,0
7789,Independiente Rivadavia,Primera Nacional,Argentina,Diego Tonetto,https://www.transfermarkt.com/diego-tonetto/profil/spieler/87890,Left Midfield,35,Argentina,0,0,0,0
7790,Independiente Rivadavia,Primera Nacional,Argentina,Luciano Paz,https://www.transfermarkt.com/luciano-paz/profil/spieler/1107754,Attacking Midfield,22,Argentina,0,0,0,0
7791,Independiente Rivadavia,Primera Nacional,Argentina,Gianfranco Manrique,https://www.transfermarkt.com/gianfranco-manrique/profil/spieler/659430,Defensive Midfield,21,Argentina,0,0,0,0
7792,Independiente Rivadavia,Primera Nacional,Argentina,Julián Ascacíbar,https://www.transfermarkt.com/julian-ascacibar/profil/spieler/1073552,midfield,22,Argentina,0,0,0,0
7793,Independiente Rivadavia,Primera Nacional,Argentina,Alex Arce,https://www.transfermarkt.com/alex-arce/profil/spieler/970518,Centre-Forward,28,Paraguay,0,0,0,0
7794,Independiente Rivadavia,Primera Nacional,Argentina,Matías Reali,https://www.transfermarkt.com/matias-reali/profil/spieler/984692,Right Winger,26,Argentina,0,0,0,0
7795,Independiente Rivadavia,Primera Nacional,Argentina,Iván Valdez,https://www.transfermarkt.com/ivan-valdez/profil/spieler/982298,Second Striker,28,Paraguay,0,0,0,0
7796,Independiente Rivadavia,Primera Nacional,Argentina,Victorio Ramis,https://www.transfermarkt.com/victorio-ramis/profil/spieler/381065,Left Winger,29,Argentina,0,0,0,0
7797,Independiente Rivadavia,Primera Nacional,Argentina,Jeremías Perales,https://www.transfermarkt.com/jeremias-perales/profil/spieler/984071,Centre-Forward,23,Argentina,0,0,0,0
7798,Independiente Rivadavia,Primera Nacional,Argentina,Francisco Ilarregui,https://www.transfermarkt.com/francisco-ilarregui/profil/spieler/339463,Right Winger,26,Argentina,0,0,0,0
7799,Independiente Rivadavia,Primera Nacional,Argentina,Alejo Distaulo,https://www.transfermarkt.com/alejo-distaulo/profil/spieler/439435,Right Winger,28,Argentina,0,0,0,0
7800,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Manuel Roffo,https://www.transfermarkt.com/manuel-roffo/profil/spieler/491687,Goalkeeper,23,Argentina,0,0,0,0
7801,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Emanuel Bilbao,https://www.transfermarkt.com/emanuel-bilbao/profil/spieler/285126,Goalkeeper,34,Argentina,0,0,0,0
7802,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Jorge Carranza,https://www.transfermarkt.com/jorge-carranza/profil/spieler/78221,Goalkeeper,42,Argentina,0,0,0,0
7803,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Emanuel Sittaro,https://www.transfermarkt.com/emanuel-sittaro/profil/spieler/717685,Goalkeeper,24,Argentina,0,0,0,0
7804,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Fernando Alarcón,https://www.transfermarkt.com/fernando-alarcon/profil/spieler/376853,Centre-Back,29,Argentina,0,0,0,0
7805,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Giuliano Cerato,https://www.transfermarkt.com/giuliano-cerato/profil/spieler/971423,Right-Back,25,Argentina,0,0,0,0
7806,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Juan Franco,https://www.transfermarkt.com/juan-franco/profil/spieler/331245,Right-Back,31,Paraguay,0,0,0,0
7807,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Sebastián Corda,https://www.transfermarkt.com/sebastian-corda/profil/spieler/843122,Left-Back,28,Argentina,0,0,0,0
7808,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Leonel Mosevich,https://www.transfermarkt.com/leonel-mosevich/profil/spieler/407517,Centre-Back,26,Argentina,0,0,0,0
7809,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Lucas Rodríguez,https://www.transfermarkt.com/lucas-rodriguez/profil/spieler/171593,Left-Back,30,Argentina,0,0,0,0
7810,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Jonathan Bay,https://www.transfermarkt.com/jonathan-bay/profil/spieler/360425,Left-Back,30,Argentina,0,0,0,0
7811,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Ezequiel Parnisari,https://www.transfermarkt.com/ezequiel-parnisari/profil/spieler/210742,Centre-Back,33,Argentina,0,0,0,0
7812,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Oscar Garrido,https://www.transfermarkt.com/oscar-garrido/profil/spieler/840954,Right-Back,26,Argentina,0,0,0,0
7813,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Gonzalo Requena,https://www.transfermarkt.com/gonzalo-requena/profil/spieler/1120902,Centre-Back,20,Argentina,0,0,0,0
7814,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Gastón Lodico,https://www.transfermarkt.com/gaston-lodico/profil/spieler/563878,Central Midfield,25,Argentina,0,0,0,0
7815,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Gabriel Graciani,https://www.transfermarkt.com/gabriel-graciani/profil/spieler/43491,Right Midfield,30,Argentina,0,0,0,0
7816,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Nicolás Linares,https://www.transfermarkt.com/nicolas-linares/profil/spieler/534616,Defensive Midfield,27,Argentina,0,0,0,0
7817,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Brahian Cuello,https://www.transfermarkt.com/brahian-cuello/profil/spieler/494219,Right Midfield,26,Argentina,0,0,0,0
7818,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Matías Romero,https://www.transfermarkt.com/matias-romero/profil/spieler/605721,Central Midfield,27,Argentina,0,0,0,0
7819,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Nicolás Barrientos,https://www.transfermarkt.com/nicolas-barrientos/profil/spieler/878734,Attacking Midfield,28,Argentina,0,0,0,0
7820,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Luciano Aued,https://www.transfermarkt.com/luciano-aued/profil/spieler/55856,Central Midfield,36,Argentina,0,0,0,0
7821,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Leonardo Monje,https://www.transfermarkt.com/leonardo-monje/profil/spieler/872183,Right Midfield,21,Argentina,0,0,0,0
7822,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Nicolás Watson,https://www.transfermarkt.com/nicolas-watson/profil/spieler/697045,Defensive Midfield,25,Argentina,0,0,0,0
7823,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Roberto Bochi,https://www.transfermarkt.com/roberto-bochi/profil/spieler/267387,Defensive Midfield,36,Argentina,0,0,0,0
7824,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Damián Puebla,https://www.transfermarkt.com/damian-puebla/profil/spieler/1106216,Attacking Midfield,21,Argentina,0,0,0,0
7825,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Adrián Martínez,https://www.transfermarkt.com/adrian-martinez/profil/spieler/598769,Centre-Forward,31,Argentina,0,0,0,0
7826,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Jonás Acevedo,https://www.transfermarkt.com/jonas-acevedo/profil/spieler/538530,Left Winger,26,Argentina,0,0,0,0
7827,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Santiago Rodríguez,https://www.transfermarkt.com/santiago-rodriguez/profil/spieler/439437,Centre-Forward,26,Argentina,0,0,0,0
7828,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Djorkaeff Reasco,https://www.transfermarkt.com/djorkaeff-reasco/profil/spieler/473346,Centre-Forward,24,Ecuador,0,0,0,0
7829,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Gregorio Rodríguez,https://www.transfermarkt.com/gregorio-rodriguez/profil/spieler/908300,Centre-Forward,23,Argentina,0,0,0,0
7830,Instituto AC Córdoba,Copa de la Liga Profesional de Fútbol,Argentina,Lucas Albertengo,https://www.transfermarkt.com/lucas-albertengo/profil/spieler/266903,Centre-Forward,32,Argentina,0,0,0,0
7831,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Lucas Acosta,https://www.transfermarkt.com/lucas-acosta/profil/spieler/296799,Goalkeeper,28,Argentina,0,0,0,0
7832,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Alan Aguerre,https://www.transfermarkt.com/alan-aguerre/profil/spieler/269784,Goalkeeper,33,Argentina,0,0,0,0
7833,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Braian Aguirre,https://www.transfermarkt.com/braian-aguirre/profil/spieler/829378,Right-Back,23,Argentina,0,0,0,0
7834,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Cristian Lema,https://www.transfermarkt.com/cristian-lema/profil/spieler/147128,Centre-Back,33,Argentina,0,0,0,0
7835,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Juan José Cáceres,https://www.transfermarkt.com/juan-jose-caceres/profil/spieler/756494,Right-Back,23,Paraguay,0,0,0,0
7836,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Gonzalo Pérez,https://www.transfermarkt.com/gonzalo-perez/profil/spieler/799594,Centre-Back,22,Uruguay,0,0,0,0
7837,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,José Canale,https://www.transfermarkt.com/jose-canale/profil/spieler/402627,Centre-Back,27,Paraguay,0,0,0,0
7838,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Brian Aguilar,https://www.transfermarkt.com/brian-aguilar/profil/spieler/891733,Right-Back,20,Argentina,0,0,0,0
7839,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Julio Soler,https://www.transfermarkt.com/julio-soler/profil/spieler/1009658,Left-Back,18,Argentina,0,0,0,0
7840,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Juan Sánchez Miño,https://www.transfermarkt.com/juan-sanchez-mino/profil/spieler/169249,Left-Back,33,Argentina,0,0,0,0
7841,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Diego Braghieri,https://www.transfermarkt.com/diego-braghieri/profil/spieler/55149,Centre-Back,36,Argentina,0,0,0,0
7842,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Matías Esquivel,https://www.transfermarkt.com/matias-esquivel/profil/spieler/739996,Central Midfield,24,Argentina,0,0,0,0
7843,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Luciano Boggio,https://www.transfermarkt.com/luciano-boggio/profil/spieler/577259,Central Midfield,24,Uruguay,0,0,0,0
7844,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Felipe Peña Biafore,https://www.transfermarkt.com/felipe-pena-biafore/profil/spieler/894194,Defensive Midfield,22,Argentina,0,0,0,0
7845,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Raúl Loaiza,https://www.transfermarkt.com/raul-loaiza/profil/spieler/260898,Defensive Midfield,29,Colombia,0,0,0,0
7846,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Franco Watson,https://www.transfermarkt.com/franco-watson/profil/spieler/654733,Attacking Midfield,21,Argentina,0,0,0,0
7847,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Maximiliano González,https://www.transfermarkt.com/maximiliano-gonzalez/profil/spieler/931404,Defensive Midfield,19,Argentina,0,0,0,0
7848,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Julián Fernández,https://www.transfermarkt.com/julian-fernandez/profil/spieler/275319,Defensive Midfield,28,Argentina,0,0,0,0
7849,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Agustín Rodríguez,https://www.transfermarkt.com/agustin-rodriguez/profil/spieler/856594,Central Midfield,19,Argentina,0,0,0,0
7850,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Pedro de la Vega,https://www.transfermarkt.com/pedro-de-la-vega/profil/spieler/618984,Right Winger,22,Argentina,0,0,0,0
7851,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Franco Orozco,https://www.transfermarkt.com/franco-orozco/profil/spieler/661140,Left Winger,21,Argentina,0,0,0,0
7852,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Leandro Díaz,https://www.transfermarkt.com/leandro-diaz/profil/spieler/140214,Centre-Forward,31,Argentina,0,0,0,0
7853,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Augusto Lotti,https://www.transfermarkt.com/augusto-lotti/profil/spieler/406296,Second Striker,27,Argentina,0,0,0,0
7854,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Jonatan Torres,https://www.transfermarkt.com/jonatan-torres/profil/spieler/386610,Centre-Forward,26,Argentina,0,0,0,0
7855,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Franco Troyansky,https://www.transfermarkt.com/franco-troyansky/profil/spieler/424673,Centre-Forward,26,Argentina,0,0,0,0
7856,Club Atlético Lanús,Copa de la Liga Profesional de Fútbol,Argentina,Lautaro Acosta,https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307,Left Winger,35,Argentina,0,0,0,0
7857,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Lucas Hoyos,https://www.transfermarkt.com/lucas-hoyos/profil/spieler/75462,Goalkeeper,34,Argentina,0,0,0,0
7858,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Williams Barlasina,https://www.transfermarkt.com/williams-barlasina/profil/spieler/836282,Goalkeeper,25,Argentina,0,0,0,0
7859,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Gustavo Velázquez,https://www.transfermarkt.com/gustavo-velazquez/profil/spieler/389399,Centre-Back,32,Paraguay,0,0,0,0
7860,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Ángelo Martino,https://www.transfermarkt.com/angelo-martino/profil/spieler/471641,Left-Back,25,Argentina,0,0,0,0
7861,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Armando Méndez,https://www.transfermarkt.com/armando-mendez/profil/spieler/605648,Right-Back,27,Uruguay,0,0,0,0
7862,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Jherson Mosquera,https://www.transfermarkt.com/jherson-mosquera/profil/spieler/638623,Right-Back,24,Colombia,0,0,0,0
7863,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Bruno Pittón,https://www.transfermarkt.com/bruno-pitton/profil/spieler/395216,Left-Back,30,Argentina,0,0,0,0
7864,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Ian Glavinovich,https://www.transfermarkt.com/ian-glavinovich/profil/spieler/1027881,Centre-Back,22,Argentina,0,0,0,0
7865,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Guillermo Ortiz,https://www.transfermarkt.com/guillermo-ortiz/profil/spieler/213543,Centre-Back,31,Argentina,0,0,0,0
7866,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Facundo Mansilla,https://www.transfermarkt.com/facundo-mansilla/profil/spieler/833783,Centre-Back,24,Argentina,0,0,0,0
7867,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Augusto Schott,https://www.transfermarkt.com/augusto-schott/profil/spieler/670566,Right-Back,23,Argentina,0,0,0,0
7868,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Carlos Ordóñez,https://www.transfermarkt.com/carlos-ordonez/profil/spieler/909770,Centre-Back,21,Colombia,0,0,0,0
7869,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Tomás Jacob,https://www.transfermarkt.com/tomas-jacob/profil/spieler/950131,Right-Back,19,Argentina,0,0,0,0
7870,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Leonel Vangioni,https://www.transfermarkt.com/leonel-vangioni/profil/spieler/55895,Left-Back,36,Argentina,0,0,0,0
7871,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Juan Sforza,https://www.transfermarkt.com/juan-sforza/profil/spieler/659264,Defensive Midfield,21,Argentina,0,0,0,0
7872,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Iván Gómez,https://www.transfermarkt.com/ivan-gomez/profil/spieler/459318,Defensive Midfield,26,Argentina,0,0,0,0
7873,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Cristian Ferreira,https://www.transfermarkt.com/cristian-ferreira/profil/spieler/548468,Central Midfield,24,Argentina,0,0,0,0
7874,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Marcos Portillo,https://www.transfermarkt.com/marcos-portillo/profil/spieler/966314,Central Midfield,23,Argentina,0,0,0,0
7875,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Lisandro Montenegro,https://www.transfermarkt.com/lisandro-montenegro/profil/spieler/978974,Attacking Midfield,20,Argentina,0,0,0,0
7876,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Guillermo Balzi,https://www.transfermarkt.com/guillermo-balzi/profil/spieler/896234,Attacking Midfield,22,Argentina,0,0,0,0
7877,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Marcelo Esponda,https://www.transfermarkt.com/marcelo-esponda/profil/spieler/978973,Central Midfield,20,Argentina,0,0,0,0
7878,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Pablo Pérez,https://www.transfermarkt.com/pablo-perez/profil/spieler/55884,Central Midfield,38,Argentina,0,0,0,0
7879,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Esteban Fernández,https://www.transfermarkt.com/esteban-fernandez/profil/spieler/908102,Attacking Midfield,21,Argentina,0,0,0,0
7880,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Brian Aguirre,https://www.transfermarkt.com/brian-aguirre/profil/spieler/668549,Left Winger,20,Argentina,0,0,0,0
7881,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Ramiro Sordo,https://www.transfermarkt.com/ramiro-sordo/profil/spieler/830112,Left Winger,23,Argentina,0,0,0,0
7882,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Ignacio Schor,https://www.transfermarkt.com/ignacio-schor/profil/spieler/840760,Right Winger,23,Argentina,0,0,0,0
7883,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Guillermo May,https://www.transfermarkt.com/guillermo-may/profil/spieler/479718,Centre-Forward,25,Uruguay,0,0,0,0
7884,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Francisco González,https://www.transfermarkt.com/francisco-gonzalez/profil/spieler/703564,Left Winger,22,Argentina,0,0,0,0
7885,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Jorge Recalde,https://www.transfermarkt.com/jorge-recalde/profil/spieler/282145,Second Striker,31,Paraguay,0,0,0,0
7886,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Jeremías Pérez Tica,https://www.transfermarkt.com/jeremias-perez-tica/profil/spieler/949150,Centre-Forward,20,Argentina,0,0,0,0
7887,CA Newell's Old Boys,Copa de la Liga Profesional de Fútbol,Argentina,Genaro Rossi,https://www.transfermarkt.com/genaro-rossi/profil/spieler/978975,Centre-Forward,21,Argentina,0,0,0,0
7888,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Ramiro Macagno,https://www.transfermarkt.com/ramiro-macagno/profil/spieler/401913,Goalkeeper,26,Argentina,0,0,0,0
7889,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Joaquín Blázquez,https://www.transfermarkt.com/joaquin-blazquez/profil/spieler/668996,Goalkeeper,22,Argentina,0,0,0,0
7890,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Alejandro Sánchez,https://www.transfermarkt.com/alejandro-sanchez/profil/spieler/89246,Goalkeeper,37,Argentina,0,0,0,0
7891,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Ignacio Vázquez,https://www.transfermarkt.com/ignacio-vazquez/profil/spieler/552635,Centre-Back,26,Argentina,0,0,0,0
7892,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Nicolás Morgantini,https://www.transfermarkt.com/nicolas-morgantini/profil/spieler/615253,Right-Back,29,Argentina,0,0,0,0
7893,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Raúl Lozano,https://www.transfermarkt.com/raul-lozano/profil/spieler/613093,Right-Back,26,Argentina,0,0,0,0
7894,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Sasha Marcich,https://www.transfermarkt.com/sasha-marcich/profil/spieler/867621,Left-Back,25,Argentina,0,0,0,0
7895,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Gastón Suso,https://www.transfermarkt.com/gaston-suso/profil/spieler/469776,Centre-Back,32,Argentina,0,0,0,0
7896,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Miguel Jacquet,https://www.transfermarkt.com/miguel-jacquet/profil/spieler/391348,Centre-Back,28,Paraguay,0,0,0,0
7897,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Juan Infante,https://www.transfermarkt.com/juan-infante/profil/spieler/615255,Left-Back,27,Argentina,0,0,0,0
7898,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Juan Pablo Pignani,https://www.transfermarkt.com/juan-pablo-pignani/profil/spieler/984882,Centre-Back,22,Argentina,0,0,0,0
7899,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Gonzalo Asís,https://www.transfermarkt.com/gonzalo-asis/profil/spieler/549958,Right-Back,27,Argentina,0,0,0,0
7900,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Gonzalo Valdivia,https://www.transfermarkt.com/gonzalo-valdivia/profil/spieler/987171,Left-Back,22,Argentina,0,0,0,0
7901,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Franco Díaz,https://www.transfermarkt.com/franco-diaz/profil/spieler/748060,Central Midfield,23,Argentina,0,0,0,0
7902,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Iván Rossi,https://www.transfermarkt.com/ivan-rossi/profil/spieler/267433,Defensive Midfield,30,Argentina,0,0,0,0
7903,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Nicolás Castro,https://www.transfermarkt.com/nicolas-castro/profil/spieler/441160,Central Midfield,33,Argentina,0,0,0,0
7904,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Leonel Picco,https://www.transfermarkt.com/leonel-picco/profil/spieler/663077,Defensive Midfield,25,Argentina,0,0,0,0
7905,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Jerónimo Cacciabue,https://www.transfermarkt.com/jeronimo-cacciabue/profil/spieler/563819,Central Midfield,25,Argentina,0,0,0,0
7906,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Ronaldo Martínez,https://www.transfermarkt.com/ronaldo-martinez/profil/spieler/567736,Centre-Forward,27,Paraguay,0,0,0,0
7907,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Agustín Ocampo,https://www.transfermarkt.com/agustin-ocampo/profil/spieler/583822,Left Winger,26,Uruguay,0,0,0,0
7908,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Nicolás Servetto,https://www.transfermarkt.com/nicolas-servetto/profil/spieler/440688,Centre-Forward,27,Argentina,0,0,0,0
7909,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Luciano Ferreyra,https://www.transfermarkt.com/luciano-ferreyra/profil/spieler/661139,Left Winger,21,Argentina,0,0,0,0
7910,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Mateo Pellegrino,https://www.transfermarkt.com/mateo-pellegrino/profil/spieler/856530,Centre-Forward,22,Argentina,0,0,0,0
7911,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Gabriel Gudiño,https://www.transfermarkt.com/gabriel-gudino/profil/spieler/458169,Right Winger,31,Argentina,0,0,0,0
7912,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Facundo Russo,https://www.transfermarkt.com/facundo-russo/profil/spieler/909790,Right Winger,23,Argentina,0,0,0,0
7913,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Mauro Quiroga,https://www.transfermarkt.com/mauro-quiroga/profil/spieler/158770,Centre-Forward,34,Argentina,0,0,0,0
7914,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Maximiliano Zalazar,https://www.transfermarkt.com/maximiliano-zalazar/profil/spieler/757175,Right Winger,22,Argentina,0,0,0,0
7915,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Ciro Rius,https://www.transfermarkt.com/ciro-rius/profil/spieler/101875,Right Winger,35,Argentina,0,0,0,0
7916,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Nadir Zeineddin,https://www.transfermarkt.com/nadir-zeineddin/profil/spieler/842635,Centre-Forward,23,Argentina,0,0,0,0
7917,Club Atlético Platense,Copa de la Liga Profesional de Fútbol,Argentina,Agustín Alonso,https://www.transfermarkt.com/agustin-alonso/profil/spieler/1015522,Left Winger,22,Argentina,0,0,0,0
